,Movie_id,Preformer,Gender
2806,31981,Jim Jefferies,2
2807,146837,Jim Jefferies,2
2808,408619,Justin Timberlake,2
2809,649368,Alfonso Cuarón,2
2810,316221,Ramon Novarro,2
2811,426426,Yalitza Aparicio,1
2812,11035,Peter Gonzales Falcon,2
2813,48650,Elena Anaya,1
2814,307,Aldo Fabrizi,2
2815,137548,Luca Argentero,2
2816,47796,Anna Magnani,1
2817,649368,Alfonso Cuarón,2
2818,43432,Juan Diego Botto,2
2819,43294,Alberto Sordi,2
2820,63072,Eduardo De Filippo,2
2821,295388,John Drew Barrymore,2
2822,158693,Carla Del Poggio,1
2823,52808,Maurizio Merli,2
2824,96460,Maurizio Merli,2
2825,108535,Nino Manfredi,2
2826,58089,Fulvio Ceselli,0
2827,289130,Robert Gligorov,0
2828,308803,Daniele Blando,0
2829,330159,Lang Jeffries,2
2830,76575,Vittorio Gassman,2
2831,713776,,
2832,398978,Robert De Niro,2
2833,51209,Ray Stevenson,2
2834,651724,Martin Scorsese,2
2835,768378,Martin Scorsese,2
2836,255839,Michael Craig,2
2837,86293,John DiMaggio,2
2838,99595,Douglas Corrigan,2
2839,707828,Martin Scorsese,2
2840,556984,Yahya Abdul-Mateen II,2
2841,257600,Peter Boyle,2
2842,687156,Terry Donahue,1
2843,12114,Manfred Krug,2
2844,133573,Yoo Ji-tae,2
2845,359368,Kim Min-ki,2
2846,504891,Jin Si-ah,1
2847,469064,Korawit Boonsri,2
2848,150037,Dolores del Río,1
2849,176147,Kostja Ullmann,2
2850,202516,Brigitte Lin,1
2851,609387,Jack Curtis,0
2852,423254,Charles Dance,2
2853,393853,Lucienne Bruinooge,0
2854,733203,,
2855,338875,Adriana Altaras,1
2856,796999,Sally Horowitz,0
2857,456081,,
2858,291743,,
2859,306088,,
2860,432976,Bryan Fogel,2
2861,35402,Dolph Lundgren,2
2862,486954,Julia Farino,1
2863,511187,,
2864,145593,Kyle Kinane,2
2865,351403,,
2866,626275,,
2867,608834,,
2868,721019,Tushar Menon,0
2869,818574,Nicholas Stribakos,0
2870,100796,,
2871,814025,,
2872,835171,,
2873,704526,,
2874,243230,James Whitmore,2
2875,513503,,
2876,704804,A.I,0
2877,297713,,
2878,517111,Charlotte Cardamone,0
2879,398347,,
2880,492188,Adam Driver,2
2881,743770,Jessica Dunn Rovinelli,1
2882,683082,Fraidy Reiss,0
2883,668735,Noah Baumbach,2
2884,271794,Choi Min-soo,2
2885,460560,Michaela Katráková,0
2886,349519,Shim Hye-jin,1
2887,411023,Ofir Drori,2
2888,432615,Andrew Ackerman,0
2889,682110,Craig Foster,2
2890,726887,Bebe Vio,1
2891,447880,Mike Pinder,0
2892,13207,Jared Padalecki,2
2893,4488,Betsy Palmer,1
2894,407806,Jelani Cobb,2
2895,9730,Dana Kimmell,1
2896,1911,Antonio Banderas,2
2897,9725,Adrienne King,1
2898,9728,Dana Kimmell,1
2899,9731,Melanie Kinnaman,1
2900,10225,Thom Mathews,2
2901,10281,Kane Hodder,2
2902,10283,Jensen Daggett,1
2903,560066,Frank Welker,2
2904,222724,Emma Jacobs,1
2905,29922,Cliff Robertson,2
2906,259543,Barry Onody,2
2907,115666,Michele Greene,1
2908,261179,Waylon Reavis,0
2909,328274,Jamin Pugh,2
2910,241670,Weldon Heyburn,2
2911,15004,Diane Almeida,1
2912,653610,Laverne Cox,1
2913,508965,Jason Schwartzman,2
2914,9677,Konstantin Graudus,2
2915,70762,Klaus Voormann,2
2916,372556,,
2917,578124,Klaus Eckel,2
2918,390456,Klaus Rifbjerg,0
2919,773701,Monica Keena,1
2920,471535,David Ortíz,0
2921,756629,,
2922,761941,,
2923,41954,Klaus Barbie,2
2924,266765,Klaus Schulze,2
2925,645510,,
2926,774740,Klaus Beyer,2
2927,636321,,
2928,238258,Fred Düren,0
2929,745580,Klaus Eckel,2
2930,283745,Robert Graf,2
2931,746424,Klaus Eckel,2
2932,789638,,
2933,801058,Ali Tabrizi,2
2934,753230,Juan Manuel Fraire Escobedo,0
2935,474433,Jon Alpert,2
2936,634541,Stephen Fry,2
2937,699210,Ben Platt,2
2938,568332,Taylor Swift,1
2939,355020,Cissy Jones,0
2940,563708,Bruce Springsteen,2
2941,765613,Emicida,2
2942,664280,David Attenborough,2
